# code;product-code;quantity;ia;il;side;_d;
C00001384;PROD000004;2;4;1;44;Left;0;
C00001385;PROD000007;28;0;1;202;Right;1;
C00001386;;;1;1;88;Left;0;
C00001387;PROD000046;42;3;1;127;Left;0;
C00001388;PROD000026;9;4;1;51;Left;0;
C00001389;PROD000005;3;0;1;166;Right;1;
C00001390;PROD000033;58;0;1;38;Right;1;
C00001391;;;1;1;16;Right;1;
C00001392;PROD000006;46;2;1;180;Left;1;
C00001393;PROD000015;39;2;1;121;Right;0;
C00001394;PROD000042;35;0;1;154;Right;0;
C00001395;PROD000039;2;0;1;71;Left;1;
C00001396;;;3;1;106;Left;1;
C00001397;PROD000029;52;3;1;188;Right;1;
C00001398;;;3;1;39;Right;1;
C00001399;;;1;1;294;Right;1;
C00001400;PROD000020;38;1;1;179;Left;1;
C00001401;PROD000013;1;4;1;142;Left;1;
C00001402;PROD000033;49;1;1;67;Left;1;
C00001403;PROD000002;40;4;1;184;Right;1;
C00001404;;;3;1;28;Right;0;
C00001405;PROD000048;1;2;1;80;Left;0;
C00001406;PROD000030;36;0;1;61;Left;1;
C00001407;PROD000024;43;1;1;112;Left;1;
C00001408;PROD000038;11;2;1;60;Left;0;
C00001409;PROD000049;27;4;1;39;Left;0;
C00001410;PROD000017;40;1;1;219;Left;1;
C00001411;PROD000031;15;3;1;52;Right;0;
C00001412;PROD000021;1;3;1;0;Left;0;
C00001413;PROD000008;4;3;1;204;Left;0;
C00001414;PROD000039;1;0;1;57;Left;0;
C00001415;PROD000010;41;1;1;139;Right;1;
C00001416;PROD000015;21;3;1;28;Left;0;
C00001417;PROD000036;11;0;1;142;Right;0;
C00001418;PROD000016;30;0;1;47;Right;1;
C00001419;PROD000050;33;4;1;51;Right;0;
C00001420;;;1;1;150;Right;1;
C00001421;PROD000034;60;2;1;103;Left;1;
C00001422;PROD000016;23;0;1;69;Right;0;
C00001423;PROD000006;59;4;1;154;Right;0;
C00001424;PROD000029;48;3;1;60;Left;1;
C00001425;PROD000040;30;3;1;42;Left;1;
C00001426;;;2;1;153;Right;1;
C00001427;PROD000036;82;3;1;8;Left;1;
C00001428;PROD000036;32;0;1;42;Right;1;
C00001429;;;2;1;11;Left;0;
C00001430;;;4;1;219;Left;1;
C00001431;PROD000022;4;1;1;19;Left;1;
C00001432;PROD000037;2;3;1;5;Right;1;
C00001433;PROD000020;16;1;1;1;Left;1;
C00001434;PROD000014;1;4;1;15;Right;1;
C00001435;;;0;1;89;Right;1;
C00001436;PROD000007;7;4;1;205;Right;1;
C00001437;PROD000037;8;2;1;133;Right;1;
C00001438;;;3;1;158;Right;0;
C00001439;PROD000009;54;4;1;94;Right;1;
C00001440;;;0;1;12;Left;1;
C00001441;PROD000003;1;4;1;122;Left;0;
C00001442;PROD000029;86;2;1;162;Right;1;
C00001443;PROD000021;2;1;1;80;Right;1;
C00001444;PROD000014;8;0;1;142;Left;0;
C00001445;PROD000028;72;0;1;111;Left;1;
C00001446;;;3;1;150;Left;1;
C00001447;PROD000041;3;4;1;147;Left;1;
C00001448;;;4;1;123;Right;0;
C00001449;PROD000019;45;3;1;109;Right;1;
C00001450;PROD000007;24;2;1;149;Left;1;
C00001451;PROD000010;63;4;1;145;Left;1;
C00001452;PROD000024;1;0;1;228;Right;1;
C00001453;PROD000019;44;4;1;270;Right;1;
C00001454;;;2;1;15;Left;0;
C00001455;PROD000005;56;3;1;257;Right;1;
C00001456;PROD000038;50;2;1;73;Right;1;
C00001457;PROD000048;29;2;1;9;Left;1;
C00001458;PROD000034;28;1;1;221;Left;1;
C00001459;PROD000010;38;1;1;175;Right;1;
C00001460;;;1;1;129;Right;1;
C00001461;PROD000020;22;3;1;162;Right;1;
C00001462;;;1;1;185;Right;1;
C00001463;PROD000024;89;1;1;6;Left;1;
C00001464;PROD000019;3;1;1;4;Right;0;
C00001465;;;0;1;204;Left;1;
C00001466;;;0;1;191;Right;1;
C00001467;PROD000034;21;1;1;86;Right;0;
C00001468;PROD000030;50;3;1;129;Right;1;
C00001469;;;3;1;177;Right;1;
C00001470;PROD000024;55;2;1;150;Left;1;
C00001471;PROD000046;29;2;1;112;Left;1;
C00001472;;;1;1;263;Left;1;
C00001473;PROD000025;39;1;1;149;Left;1;
C00001474;PROD000038;59;3;1;71;Right;0;
C00001475;PROD000022;57;1;1;72;Right;0;
C00001476;PROD000013;33;0;1;47;Left;0;
C00001477;;;1;1;79;Right;1;
C00001478;PROD000027;7;4;1;95;Left;1;
C00001479;PROD000004;23;2;1;2;Left;1;
C00001480;PROD000020;25;3;1;137;Left;0;
C00001481;PROD000041;69;0;1;175;Right;1;
C00001482;;;2;1;166;Left;1;
C00001483;PROD000033;1;2;1;274;Right;1;
C00001484;PROD000048;25;3;1;193;Left;1;
C00001485;;;2;1;142;Right;0;
C00001486;PROD000026;42;3;1;248;Right;1;
C00001487;PROD000039;27;4;1;138;Left;0;
C00001488;PROD000008;40;2;1;175;Right;1;
C00001489;PROD000015;35;4;1;72;Left;0;
C00001490;PROD000006;39;1;1;7;Right;1;
C00001491;PROD000043;6;0;1;239;Left;1;
C00001492;;;4;1;191;Right;0;
C00001493;PROD000009;3;4;1;33;Right;0;
C00001494;PROD000025;55;1;1;8;Left;0;
C00001495;;;3;1;8;Left;0;
C00001496;;;1;1;18;Right;0;
C00001497;PROD000042;66;0;1;0;Right;0;
C00001498;PROD000007;2;4;1;29;Left;1;
C00001499;PROD000007;22;1;1;185;Right;0;
C00001500;PROD000002;2;2;1;100;Left;1;
C00001501;PROD000012;15;4;1;13;Right;1;
C00001502;PROD000032;6;0;1;156;Right;1;
C00001503;PROD000015;35;2;1;58;Right;0;
C00001504;PROD000013;60;2;1;73;Right;0;
C00001505;;;3;1;193;Left;0;
C00001506;PROD000048;1;4;1;15;Left;1;
C00001507;PROD000033;1;2;1;133;Left;1;
C00001508;;;4;1;67;Left;1;
C00001509;PROD000009;59;2;1;257;Right;1;
C00001510;PROD000048;87;4;1;103;Right;0;
C00001511;PROD000025;6;3;1;120;Right;0;
C00001512;PROD000002;30;0;1;63;Left;0;
C00001513;PROD000017;54;2;1;8;Right;0;
C00001514;PROD000002;13;2;1;83;Left;1;
C00001515;PROD000010;15;1;1;45;Left;1;
C00001516;PROD000033;60;2;1;152;Right;0;
C00001517;;;1;1;265;Right;0;
C00001518;PROD000045;26;4;1;68;Left;0;
C00001519;PROD000035;49;1;1;123;Right;0;
C00001520;PROD000039;23;0;1;275;Right;1;
C00001521;PROD000043;7;1;1;7;Left;0;
C00001522;;;2;1;19;Left;1;
C00001523;PROD000028;13;4;1;112;Right;1;
C00001524;PROD000049;70;2;1;202;Left;1;
C00001525;PROD000026;10;4;1;38;Left;0;
C00001526;;;0;1;140;Left;0;
C00001527;PROD000034;8;1;1;166;Right;1;
C00001528;;;3;1;10;Left;1;
C00001529;PROD000033;26;4;1;94;Right;0;
C00001530;;;2;1;206;Right;1;
C00001531;;;0;1;182;Right;0;
C00001532;PROD000018;30;4;1;123;Left;0;
C00001533;PROD000012;30;3;1;42;Left;0;
C00001534;PROD000001;71;2;1;4;Left;1;
C00001535;;;0;1;207;Left;1;
C00001536;PROD000016;94;4;1;65;Left;1;
C00001537;PROD000026;40;0;1;107;Right;1;
C00001538;PROD000016;21;4;1;15;Right;0;
C00001539;PROD000044;17;3;1;32;Left;0;
C00001540;;;1;1;96;Right;1;
C00001541;PROD000008;5;2;1;203;Right;1;
C00001542;PROD000008;22;1;1;283;Left;1;
C00001543;PROD000020;8;3;1;12;Right;0;
C00001544;PROD000011;55;4;1;210;Left;1;
C00001545;PROD000043;6;0;1;22;Left;1;
C00001546;PROD000015;46;1;1;40;Right;0;
C00001547;;;4;1;90;Left;0;
C00001548;PROD000037;4;1;1;4;Left;0;
C00001549;PROD000031;43;1;1;223;Right;1;
C00001550;PROD000016;3;4;1;156;Right;1;
C00001551;PROD000024;40;3;1;273;Left;1;
C00001552;;;4;1;193;Left;0;
C00001553;;;1;1;77;Right;1;
C00001554;PROD000012;2;3;1;125;Right;1;
C00001555;PROD000028;47;4;1;0;Right;1;
C00001556;PROD000028;5;1;1;11;Left;0;
C00001557;PROD000041;86;2;1;61;Left;1;
C00001558;PROD000033;54;3;1;122;Left;1;
C00001559;PROD000038;8;1;1;133;Right;0;
C00001560;PROD000044;28;1;1;128;Right;1;
C00001561;PROD000030;73;4;1;16;Right;0;
C00001562;;;3;1;12;Left;1;
C00001563;PROD000014;1;3;1;116;Right;1;
C00001564;PROD000033;15;4;1;266;Right;1;
C00001565;PROD000009;66;3;1;20;Right;1;
C00001566;PROD000011;23;2;1;149;Left;0;
C00001567;;;4;1;87;Right;1;
C00001568;PROD000024;1;1;1;90;Left;1;
C00001569;PROD000015;37;0;1;104;Right;1;
C00001570;;;4;1;207;Left;0;
C00001571;PROD000003;7;2;1;5;Right;1;
C00001572;PROD000031;45;3;1;14;Left;1;
C00001573;PROD000037;1;3;1;53;Right;1;
C00001574;;;1;1;125;Left;1;
C00001575;PROD000030;74;3;1;66;Right;1;
C00001576;PROD000029;26;3;1;36;Right;0;
C00001577;PROD000017;70;2;1;261;Left;1;
C00001578;PROD000013;44;2;1;279;Left;0;
C00001579;PROD000036;16;0;1;86;Left;0;
C00001580;PROD000035;14;3;1;174;Left;0;
C00001581;;;4;1;197;Right;1;
C00001582;PROD000010;53;3;1;9;Right;0;
C00001583;PROD000009;62;4;1;289;Left;1;
C00001584;PROD000018;38;3;1;260;Left;1;
C00001585;;;3;1;38;Left;0;
C00001586;PROD000042;63;2;1;102;Right;0;
C00001587;PROD000034;5;1;1;0;Left;0;
C00001588;;;2;1;88;Left;1;
C00001589;PROD000035;49;4;1;285;Left;1;
C00001590;;;2;1;200;Left;1;
C00001591;PROD000006;15;0;1;118;Left;0;
C00001592;PROD000040;8;0;1;17;Right;1;
C00001593;;;2;1;23;Right;0;
C00001594;PROD000006;81;1;1;218;Left;0;
C00001595;PROD000008;2;4;1;165;Right;1;
C00001596;;;2;1;37;Left;1;
C00001597;PROD000033;25;0;1;233;Left;1;
C00001598;;;2;1;89;Right;1;
C00001599;;;0;1;36;Right;0;
C00001600;;;2;1;216;Left;1;
C00001601;PROD000026;2;4;1;62;Right;1;
C00001602;;;0;1;78;Left;1;
C00001603;PROD000011;50;4;1;47;Left;0;
C00001604;;;3;1;195;Left;1;
C00001605;PROD000036;72;0;1;276;Left;0;
C00001606;;;2;1;26;Right;1;
C00001607;PROD000035;16;1;1;106;Left;1;
C00001608;PROD000022;25;4;1;32;Right;0;
C00001609;PROD000021;1;2;1;3;Left;0;
C00001610;PROD000004;16;0;1;67;Left;1;
C00001611;PROD000042;20;2;1;230;Left;1;
C00001612;PROD000021;8;0;1;121;Right;1;
C00001613;PROD000016;7;4;1;286;Left;1;
C00001614;PROD000012;3;0;1;71;Left;0;
C00001615;;;4;1;45;Right;0;
C00001616;PROD000049;16;4;1;26;Right;1;
C00001617;PROD000019;8;4;1;253;Left;1;
C00001618;PROD000020;7;0;1;195;Right;0;
C00001619;PROD000022;22;0;1;178;Left;0;
C00001620;;;0;1;4;Left;1;
C00001621;;;1;1;198;Left;1;
C00001622;PROD000005;1;0;1;25;Right;1;
C00001623;;;1;1;23;Right;1;
C00001624;;;3;1;230;Right;1;
C00001625;PROD000037;9;2;1;161;Right;1;
C00001626;PROD000025;18;4;1;17;Left;1;
C00001627;PROD000006;48;2;1;108;Right;1;
C00001628;PROD000006;70;0;1;147;Right;1;
C00001629;PROD000007;3;0;1;89;Right;0;
C00001630;;;3;1;242;Right;1;
C00001631;PROD000043;2;0;1;60;Right;0;
C00001632;PROD000010;70;4;1;105;Left;1;
C00001633;PROD000030;35;0;1;36;Left;1;
C00001634;PROD000015;31;3;1;190;Left;0;
C00001635;PROD000031;20;4;1;199;Right;1;
C00001636;PROD000008;2;3;1;169;Right;0;
C00001637;PROD000021;6;1;1;129;Left;1;
C00001638;PROD000025;6;4;1;230;Right;1;
C00001639;;;2;1;9;Right;1;
C00001640;PROD000026;11;4;1;50;Right;1;
C00001641;PROD000043;2;4;1;88;Right;1;
C00001642;;;1;1;62;Left;0;
C00001643;;;4;1;65;Left;0;
C00001644;PROD000049;56;1;1;244;Left;0;
C00001645;PROD000032;22;0;1;114;Left;0;
C00001646;PROD000047;13;3;1;146;Left;0;
C00001647;PROD000010;24;4;1;200;Left;1;
C00001648;PROD000047;27;1;1;29;Left;1;
C00001649;PROD000038;66;1;1;207;Right;0;
C00001650;PROD000004;1;1;1;53;Right;1;
C00001651;;;0;1;72;Right;1;
C00001652;;;0;1;125;Left;1;
C00001653;PROD000001;38;2;1;185;Left;1;
C00001654;PROD000002;35;1;1;282;Left;1;
C00001655;PROD000018;7;1;1;163;Right;1;
C00001656;PROD000045;1;4;1;205;Left;0;
C00001657;;;3;1;37;Left;0;
C00001658;;;3;1;248;Left;1;
C00001659;PROD000045;1;4;1;71;Right;1;
C00001660;PROD000015;4;4;1;248;Right;1;
C00001661;PROD000022;90;4;1;250;Right;1;
C00001662;PROD000047;1;0;1;5;Left;1;
C00001663;PROD000040;5;4;1;77;Left;1;
C00001664;;;4;1;194;Right;1;
C00001665;PROD000014;7;1;1;22;Left;0;
C00001666;PROD000040;25;4;1;83;Left;0;
C00001667;PROD000022;59;0;1;41;Left;0;
C00001668;;;4;1;104;Right;1;
C00001669;;;1;1;78;Left;0;
C00001670;PROD000038;12;1;1;47;Left;1;
C00001671;PROD000005;51;4;1;19;Right;1;
C00001672;PROD000043;7;3;1;164;Right;1;
C00001673;PROD000045;13;2;1;23;Left;1;
C00001674;PROD000024;46;2;1;48;Left;1;
C00001675;PROD000015;12;4;1;144;Right;0;
C00001676;PROD000005;25;4;1;7;Left;1;
C00001677;PROD000018;21;3;1;168;Left;1;
C00001678;;;0;1;26;Left;1;
C00001679;PROD000022;5;3;1;37;Right;1;
C00001680;PROD000032;2;2;1;2;Left;0;
C00001681;PROD000007;67;0;1;2;Right;0;
C00001682;PROD000025;34;0;1;64;Left;1;
C00001683;;;1;1;171;Left;1;
C00001684;PROD000016;34;1;1;95;Left;1;
C00001685;PROD000031;55;1;1;66;Right;0;
C00001686;PROD000015;22;3;1;150;Left;0;
C00001687;;;3;1;153;Left;0;
C00001688;PROD000040;17;4;1;195;Right;1;
C00001689;PROD000009;26;0;1;172;Right;1;
C00001690;PROD000020;17;4;1;177;Left;0;
C00001691;PROD000010;5;0;1;169;Right;0;
C00001692;PROD000004;26;3;1;110;Right;1;
C00001693;PROD000039;17;4;1;178;Right;1;
C00001694;PROD000039;37;1;1;91;Right;0;
C00001695;PROD000027;49;0;1;22;Right;0;
C00001696;PROD000011;44;3;1;125;Right;0;
C00001697;PROD000004;37;1;1;149;Left;0;
C00001698;PROD000038;9;2;1;18;Left;0;
C00001699;;;3;1;122;Left;0;
C00001700;PROD000025;20;0;1;62;Right;0;
C00001701;PROD000031;41;2;1;189;Left;1;
C00001702;PROD000013;38;2;1;35;Left;0;
C00001703;PROD000034;5;2;1;9;Right;0;
C00001704;PROD000008;31;3;1;197;Left;1;
C00001705;PROD000003;32;2;1;83;Left;0;
C00001706;PROD000049;28;1;1;50;Right;1;
C00001707;PROD000023;41;1;1;59;Right;1;
C00001708;;;3;1;194;Right;1;
C00001709;PROD000001;68;3;1;185;Right;1;
C00001710;PROD000027;60;3;1;144;Left;0;
C00001711;;;4;1;10;Left;0;
C00001712;PROD000037;1;3;1;70;Right;0;
C00001713;;;4;1;27;Right;1;
C00001714;PROD000032;47;1;1;201;Right;0;
C00001715;PROD000035;32;0;1;172;Right;0;
C00001716;PROD000035;40;4;1;102;Left;1;
C00001717;PROD000046;31;3;1;96;Left;1;
C00001718;PROD000033;71;0;1;67;Left;0;
C00001719;PROD000040;39;2;1;101;Right;0;
C00001720;PROD000041;1;1;1;129;Left;0;
C00001721;PROD000010;51;4;1;180;Left;0;
C00001722;PROD000035;1;3;1;43;Right;0;
C00001723;PROD000032;1;3;1;168;Right;1;
C00001724;PROD000019;28;0;1;106;Right;1;
C00001725;;;2;1;55;Right;0;
C00001726;PROD000049;35;2;1;54;Left;0;
C00001727;PROD000033;6;4;1;67;Right;0;
C00001728;PROD000021;9;3;1;58;Left;0;
C00001729;PROD000046;25;4;1;247;Left;1;
C00001730;;;1;1;37;Left;0;
C00001731;PROD000033;15;0;1;217;Right;1;
C00001732;PROD000027;9;3;1;205;Left;1;
C00001733;;;3;1;26;Left;0;
C00001734;PROD000027;57;4;1;45;Left;1;
C00001735;PROD000006;23;1;1;49;Right;0;
C00001736;PROD000018;3;0;1;58;Left;0;
C00001737;PROD000007;54;4;1;58;Left;0;
C00001738;;;3;1;41;Left;1;
C00001739;PROD000028;38;3;1;275;Right;1;
C00001740;PROD000005;45;3;1;11;Right;0;
C00001741;PROD000007;23;4;1;66;Right;1;
C00001742;PROD000014;3;4;1;216;Left;1;
C00001743;;;2;1;157;Right;1;
C00001744;PROD000017;1;2;1;31;Left;0;
C00001745;PROD000038;80;1;1;253;Left;1;
C00001746;PROD000039;37;0;1;151;Right;1;
C00001747;PROD000035;3;0;1;102;Left;1;
C00001748;PROD000019;42;1;1;204;Right;1;
C00001749;PROD000034;5;4;1;74;Left;1;
C00001750;PROD000037;4;0;1;73;Right;1;
C00001751;;;4;1;298;Right;0;
C00001752;;;2;1;12;Right;1;
C00001753;PROD000032;4;3;1;167;Left;1;
C00001754;PROD000026;16;2;1;299;Right;0;
C00001755;PROD000019;41;3;1;121;Right;0;
C00001756;PROD000024;42;4;1;180;Right;1;
C00001757;PROD000043;1;2;1;7;Right;1;
C00001758;;;4;1;87;Right;0;
C00001759;PROD000049;1;0;1;42;Left;1;
C00001760;;;1;1;74;Right;0;
C00001761;;;2;1;14;Left;0;
C00001762;;;4;1;67;Left;0;
C00001763;PROD000038;70;4;1;6;Left;0;
C00001764;PROD000002;41;0;1;272;Left;1;
C00001765;;;4;1;19;Left;0;
C00001766;PROD000042;52;4;1;149;Right;0;
C00001767;PROD000034;26;4;1;114;Left;1;
C00001768;;;1;1;32;Left;1;
C00001769;PROD000007;79;2;1;270;Left;0;
C00001770;PROD000039;10;4;1;27;Left;1;
C00001771;PROD000043;9;3;1;203;Left;1;
C00001772;PROD000034;28;0;1;269;Left;1;
C00001773;PROD000038;15;2;1;239;Right;1;
C00001774;;;3;1;3;Right;0;
C00001775;PROD000035;1;4;1;258;Left;1;
C00001776;PROD000003;6;2;1;111;Right;1;
C00001777;PROD000048;66;0;1;176;Right;1;
C00001778;PROD000047;33;4;1;165;Right;0;
C00001779;;;2;1;87;Right;1;
C00001780;PROD000033;23;2;1;76;Left;0;
C00001781;PROD000030;32;3;1;109;Left;1;
C00001782;PROD000004;34;1;1;160;Left;0;
C00001783;PROD000027;6;4;1;40;Right;0;
C00001784;PROD000029;65;3;1;188;Right;0;
C00001785;PROD000016;38;4;1;103;Left;0;
C00001786;PROD000018;34;1;1;102;Left;0;
C00001787;PROD000016;3;0;1;73;Right;0;
C00001788;PROD000041;11;0;1;136;Right;1;
C00001789;PROD000041;9;2;1;78;Right;1;
C00001790;PROD000048;30;0;1;35;Right;0;
C00001791;PROD000022;12;3;1;25;Right;1;
C00001792;PROD000010;7;2;1;114;Right;1;
C00001793;PROD000023;56;1;1;68;Right;0;
C00001794;PROD000045;16;3;1;294;Right;1;
C00001795;PROD000029;18;4;1;79;Left;1;
C00001796;PROD000047;16;0;1;205;Right;1;
C00001797;PROD000008;21;3;1;96;Left;0;
C00001798;PROD000017;68;1;1;135;Right;1;
C00001799;PROD000028;72;4;1;121;Left;1;
C00001800;PROD000001;70;2;1;184;Left;0;
C00001801;PROD000032;37;1;1;245;Left;1;
C00001802;PROD000033;13;4;1;162;Left;1;
C00001803;PROD000042;78;4;1;91;Left;0;
C00001804;PROD000032;8;2;1;279;Right;1;
C00001805;PROD000044;10;4;1;124;Right;1;
C00001806;PROD000032;40;2;1;48;Left;0;
C00001807;PROD000009;63;0;1;1;Left;1;
C00001808;PROD000039;17;1;1;238;Left;1;
C00001809;PROD000039;24;4;1;151;Left;0;
C00001810;PROD000048;7;3;1;4;Left;0;
C00001811;PROD000005;26;1;1;11;Right;1;
C00001812;PROD000010;36;2;1;250;Left;0;
C00001813;PROD000009;12;4;1;144;Left;1;
C00001814;PROD000047;27;1;1;105;Left;0;
C00001815;PROD000005;36;3;1;34;Left;0;
C00001816;PROD000025;6;4;1;83;Right;0;
C00001817;PROD000037;4;4;1;152;Right;0;
C00001818;PROD000039;3;3;1;69;Right;1;
C00001819;PROD000011;1;4;1;0;Left;0;
C00001820;PROD000023;1;2;1;19;Left;0;
C00001821;PROD000035;24;1;1;72;Left;0;
C00001822;PROD000042;76;0;1;192;Left;1;
C00001823;PROD000033;53;4;1;192;Left;1;
C00001824;PROD000024;46;4;1;7;Right;1;
C00001825;PROD000009;67;4;1;128;Right;1;
C00001826;PROD000019;36;1;1;88;Right;0;
C00001827;PROD000021;4;1;1;60;Right;0;
C00001828;;;0;1;73;Left;0;
C00001829;PROD000025;74;3;1;167;Right;1;
C00001830;;;3;1;30;Left;0;
C00001831;PROD000018;33;4;1;203;Left;1;
C00001832;PROD000013;52;1;1;238;Right;1;
C00001833;;;4;1;4;Left;1;
C00001834;;;4;1;166;Right;0;
C00001835;;;3;1;48;Right;1;
C00001836;;;2;1;96;Left;1;
C00001837;;;3;1;18;Left;1;
C00001838;PROD000048;37;1;1;3;Right;0;
C00001839;PROD000011;40;4;1;81;Right;0;
C00001840;PROD000023;66;1;1;24;Left;1;
C00001841;PROD000016;74;2;1;33;Right;0;
C00001842;;;3;1;165;Left;1;
C00001843;PROD000008;11;3;1;185;Left;0;
C00001844;;;2;1;90;Left;0;
C00001845;PROD000026;41;1;1;281;Right;1;
C00001846;;;4;1;28;Right;1;
C00001847;PROD000009;29;0;1;197;Left;1;
C00001848;;;3;1;236;Left;1;
C00001849;PROD000041;42;2;1;292;Left;0;
C00001850;;;3;1;105;Left;1;
C00001851;PROD000039;1;4;1;121;Left;0;
C00001852;PROD000032;36;1;1;192;Left;1;
C00001853;PROD000050;21;2;1;66;Left;1;
C00001854;PROD000019;1;2;1;290;Right;1;
C00001855;;;4;1;172;Left;1;
C00001856;PROD000048;6;3;1;45;Right;1;
C00001857;PROD000012;39;3;1;3;Left;0;
C00001858;PROD000016;68;4;1;32;Left;0;
C00001859;PROD000015;4;4;1;85;Left;0;
C00001860;PROD000009;49;0;1;296;Left;1;
C00001861;;;4;1;45;Left;0;
C00001862;PROD000002;50;1;1;14;Right;0;
C00001863;PROD000025;92;3;1;39;Left;0;
C00001864;;;4;1;24;Left;1;
C00001865;PROD000040;45;2;1;92;Right;1;
C00001866;PROD000023;21;0;1;295;Left;1;
C00001867;PROD000037;3;3;1;199;Left;1;
C00001868;PROD000007;3;1;1;147;Left;1;
C00001869;PROD000016;68;3;1;83;Left;0;
C00001870;PROD000047;2;1;1;53;Left;0;
C00001871;PROD000049;25;1;1;256;Left;1;
C00001872;PROD000028;13;4;1;110;Left;1;
C00001873;PROD000043;7;2;1;95;Right;1;
C00001874;PROD000018;51;3;1;234;Left;1;
C00001875;PROD000003;6;0;1;10;Right;0;
C00001876;;;0;1;4;Left;0;
C00001877;PROD000004;28;2;1;112;Left;0;
C00001878;;;0;1;217;Left;1;
C00001879;;;0;1;28;Left;0;
C00001880;PROD000025;72;4;1;63;Right;0;
C00001881;PROD000011;57;4;1;60;Left;1;
C00001882;PROD000037;3;2;1;3;Right;0;
C00001883;PROD000020;47;0;1;191;Right;0;
C00001884;;;4;1;252;Left;1;
C00001885;PROD000003;1;2;1;32;Right;0;
C00001886;;;4;1;88;Left;1;
C00001887;PROD000025;9;2;1;159;Left;1;
C00001888;;;4;1;81;Left;0;
C00001889;PROD000016;5;1;1;281;Right;0;
C00001890;PROD000040;1;2;1;20;Right;0;
C00001891;PROD000021;1;2;1;4;Left;0;
C00001892;PROD000024;20;2;1;275;Left;1;
C00001893;;;2;1;178;Left;1;
C00001894;PROD000039;27;0;1;79;Left;0;
C00001895;PROD000002;36;2;1;206;Right;0;
C00001896;;;0;1;14;Right;1;
C00001897;;;3;1;254;Left;1;
C00001898;PROD000032;1;2;1;28;Left;1;
C00001899;PROD000028;39;1;1;250;Right;1;
C00001900;PROD000022;34;2;1;153;Right;0;
C00001901;PROD000030;4;0;1;278;Right;1;
C00001902;;;3;1;246;Left;1;
C00001903;PROD000009;37;4;1;161;Left;1;
C00001904;PROD000019;5;3;1;168;Left;0;
C00001905;PROD000008;19;3;1;112;Left;0;
C00001906;PROD000034;1;3;1;168;Right;0;
C00001907;;;1;1;162;Right;0;
C00001908;;;0;1;136;Right;0;
C00001909;PROD000014;8;2;1;85;Right;0;
C00001910;PROD000047;54;3;1;116;Right;0;
C00001911;PROD000010;42;4;1;71;Right;0;
C00001912;PROD000038;45;0;1;113;Right;1;
C00001913;;;3;1;167;Left;0;
C00001914;;;1;1;82;Right;1;
C00001915;;;2;1;67;Left;0;
C00001916;PROD000010;64;0;1;137;Right;1;
C00001917;PROD000002;12;0;1;62;Left;1;
C00001918;PROD000012;13;1;1;7;Right;0;
C00001919;PROD000023;6;3;1;232;Left;1;
C00001920;PROD000009;5;4;1;139;Right;1;
C00001921;;;0;1;189;Left;1;
C00001922;PROD000042;8;0;1;96;Left;1;
C00001923;PROD000001;45;2;1;96;Left;0;
C00001924;;;3;1;194;Right;0;
C00001925;PROD000019;23;0;1;193;Left;1;
C00001926;PROD000040;40;1;1;193;Right;0;
C00001927;PROD000047;36;1;1;213;Left;1;
C00001928;;;3;1;88;Left;0;
C00001929;;;0;1;262;Right;1;
C00001930;PROD000038;36;2;1;27;Right;1;
C00001931;;;3;1;105;Left;0;
C00001932;;;0;1;112;Left;1;
C00001933;;;2;1;209;Right;1;
C00001934;;;1;1;158;Right;1;
C00001935;PROD000004;6;4;1;137;Right;1;
C00001936;PROD000039;43;2;1;200;Left;0;
C00001937;PROD000040;80;4;1;296;Left;1;
C00001938;PROD000040;27;0;1;263;Right;1;
C00001939;PROD000015;38;3;1;100;Left;0;
C00001940;;;1;1;24;Left;0;
C00001941;PROD000011;21;3;1;182;Left;1;
C00001942;PROD000013;40;1;1;31;Left;1;
C00001943;PROD000028;52;4;1;49;Right;0;
C00001944;;;4;1;279;Left;0;
C00001945;PROD000050;18;0;1;167;Left;1;
C00001946;;;3;1;31;Left;1;
C00001947;;;4;1;9;Left;0;
C00001948;PROD000009;66;2;1;95;Right;0;
C00001949;PROD000020;36;0;1;233;Left;0;
C00001950;PROD000047;20;2;1;84;Right;0;
C00001951;PROD000012;24;1;1;118;Left;1;
C00001952;PROD000002;26;0;1;97;Left;1;
C00001953;;;0;1;33;Left;1;
C00001954;PROD000050;15;1;1;18;Left;0;
C00001955;PROD000045;36;1;1;125;Left;0;
C00001956;PROD000043;8;3;1;187;Left;1;
C00001957;PROD000043;8;2;1;79;Right;0;
C00001958;PROD000023;2;2;1;296;Left;1;
C00001959;PROD000036;32;3;1;74;Left;1;
C00001960;;;2;1;204;Left;0;
C00001961;PROD000011;72;3;1;35;Left;1;
C00001962;PROD000028;1;2;1;74;Left;1;
C00001963;PROD000011;36;0;1;108;Right;1;
C00001964;;;3;1;281;Left;0;
C00001965;PROD000027;1;4;1;114;Right;1;
C00001966;;;1;1;246;Right;1;
C00001967;;;4;1;70;Right;1;
C00001968;PROD000025;17;3;1;160;Left;1;
C00001969;PROD000002;24;4;1;104;Left;1;
C00001970;;;0;1;50;Right;0;
C00001971;;;3;1;43;Left;0;
C00001972;;;0;1;52;Left;0;
C00001973;;;1;1;79;Right;0;
C00001974;PROD000027;48;4;1;293;Right;1;
C00001975;PROD000027;41;3;1;101;Left;1;
C00001976;PROD000037;1;1;1;170;Right;0;
C00001977;PROD000008;16;2;1;53;Left;1;
